,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
16_33,arhgdia,16,0.7990243455210214,0.7990243455210214,0.8622321449739916,0.8590372908269623,0.7684929089903251,5h
16_34,arhgdia,16,0.802389343538401,0.802389343538401,0.8621810745737002,0.8580157419673645,0.7661110817526706,5h
16_35,arhgdia,16,0.8065036920496432,0.8065036920496432,0.8617889028753033,0.85705900676629,0.7626867544899099,5h
16_36,arhgdia,16,0.8065036920496432,0.8065036920496432,0.8617889028753033,0.85705900676629,0.7626867544899099,5h
16_37,arhgdia,16,0.8115632190225626,0.8115632190225626,0.8609521370465019,0.8555124355004303,0.7591627357228629,5h
16_38,arhgdia,16,0.8163795671973305,0.8163795671973305,0.8597994994687344,0.8542445913102292,0.7559645232716249,5h
16_39,arhgdia,16,0.8217183162355444,0.8217183162355444,0.8580830490874133,0.852877047134935,0.7528242324539788,5h
16_40,arhgdia,16,0.8217183162355444,0.8217183162355444,0.8580830490874133,0.852877047134935,0.7528242324539788,5h
16_41,arhgdia,16,0.8260272848982289,0.8260272848982289,0.8576432680757489,0.8510681176986734,0.750570607362973,5h
16_42,arhgdia,16,0.8294240534501396,0.8294240534501396,0.8560467644023639,0.8489625486441029,0.751449953637833,5h
16_43,arhgdia,16,0.8333987469293336,0.8333987469293336,0.8565386893552909,0.8454731244642769,0.7511716903859043,5h
16_44,arhgdia,16,0.8333987469293336,0.8333987469293336,0.8565386893552909,0.8454731244642769,0.7511716903859043,5h
16_45,arhgdia,16,0.83761211509604,0.83761211509604,0.8569195700478774,0.8422448147817818,0.7500517591592272,5h
16_46,arhgdia,16,0.8418431905868446,0.8418431905868446,0.8642418498587118,0.8399261873803646,0.741894831067442,5h
